,Date,Time,Temperature (K),Wind_speed (m/s),Pressure (Pa),Roughness_length (m)
405,2018-01-17,22:00:00,273.58,7.840510000000001,100662.0,0.15
406,2018-01-17,23:00:00,273.62,8.648769999999999,100725.0,0.15
407,2018-01-17,00:00:00,273.63,8.03386,100790.0,0.15
408,2018-01-18,01:00:00,273.6,7.543639999999999,100852.0,0.15
409,2018-01-18,02:00:00,273.63,7.71545,100912.0,0.15
410,2018-01-18,03:00:00,273.55,7.40729,100970.0,0.15
411,2018-01-18,04:00:00,273.57,7.538239999999999,101025.0,0.15
412,2018-01-18,05:00:00,273.56,6.66678,101069.0,0.15
413,2018-01-18,06:00:00,273.5,6.62855,101104.0,0.15
414,2018-01-18,07:00:00,273.26,7.01841,101136.0,0.15
415,2018-01-18,08:00:00,273.07,6.41766,101168.0,0.15
416,2018-01-18,09:00:00,273.36,6.8862,101179.0,0.15
417,2018-01-18,10:00:00,273.45,6.77378,101173.0,0.15
418,2018-01-18,11:00:00,273.44,6.645339999999999,101168.0,0.15
419,2018-01-18,12:00:00,273.46,6.900519999999999,101165.0,0.15
420,2018-01-18,13:00:00,273.47,6.3623199999999995,101163.0,0.15
421,2018-01-18,14:00:00,273.48,6.26013,101167.0,0.15
422,2018-01-18,15:00:00,273.49,6.141430000000001,101182.0,0.15
423,2018-01-18,16:00:00,273.5,5.972119999999999,101203.0,0.15
424,2018-01-18,17:00:00,273.28,5.31971,101245.0,0.15
425,2018-01-18,18:00:00,273.1,6.186780000000001,101280.0,0.15
426,2018-01-18,19:00:00,273.01,5.9528300000000005,101304.0,0.15
427,2018-01-18,20:00:00,272.91,5.516290000000001,101316.0,0.15
428,2018-01-18,21:00:00,272.78,5.51319,101313.0,0.15
429,2018-01-18,22:00:00,272.65,5.5996,101288.0,0.15
430,2018-01-18,23:00:00,272.6,5.78453,101260.0,0.15
431,2018-01-18,00:00:00,272.53,5.06378,101241.0,0.15
432,2018-01-19,01:00:00,272.57,5.41453,101231.0,0.15
433,2018-01-19,02:00:00,272.64,5.66408,101229.0,0.15
434,2018-01-19,03:00:00,272.65,5.56056,101222.0,0.15
435,2018-01-19,04:00:00,272.71,5.65883,101194.0,0.15
436,2018-01-19,05:00:00,272.74,5.88427,101150.0,0.15
437,2018-01-19,06:00:00,272.75,5.37039,101102.0,0.15
438,2018-01-19,07:00:00,272.78,5.80923,101054.0,0.15
439,2018-01-19,08:00:00,272.82,5.70317,101004.0,0.15
440,2018-01-19,09:00:00,272.92,5.48189,100953.0,0.15
441,2018-01-19,10:00:00,273.2,4.76572,100908.0,0.15
442,2018-01-19,11:00:00,273.29,4.91404,100891.0,0.15
443,2018-01-19,12:00:00,273.34,3.94363,100884.0,0.15
444,2018-01-19,13:00:00,273.33,4.27663,100882.0,0.15
445,2018-01-19,14:00:00,273.34,3.96006,100884.0,0.15
446,2018-01-19,15:00:00,273.37,3.6052800000000005,100895.0,0.15
447,2018-01-19,16:00:00,273.33,3.55389,100893.0,0.15
448,2018-01-19,17:00:00,273.37,3.1153009999999997,100874.0,0.15
449,2018-01-19,18:00:00,273.3,3.746393,100856.0,0.15
450,2018-01-19,19:00:00,273.28,3.27272,100844.0,0.15
451,2018-01-19,20:00:00,273.23,3.75613,100836.0,0.15
452,2018-01-19,21:00:00,273.18,3.6549169999999997,100822.0,0.15
453,2018-01-19,22:00:00,273.15,4.12245,100807.0,0.15
454,2018-01-19,23:00:00,273.09,3.5406800000000005,100783.0,0.15
455,2018-01-19,00:00:00,273.01,3.99882,100763.0,0.15
456,2018-01-20,01:00:00,273.02,4.5353900000000005,100747.0,0.15
457,2018-01-20,02:00:00,272.98,3.7717,100742.0,0.15
458,2018-01-20,03:00:00,273.01,3.7251800000000004,100729.0,0.15
459,2018-01-20,04:00:00,273.0,4.16852,100705.0,0.15
460,2018-01-20,05:00:00,272.94,4.51595,100675.0,0.15
461,2018-01-20,06:00:00,272.72,4.81787,100646.0,0.15
462,2018-01-20,07:00:00,272.53,4.72232,100630.0,0.15
463,2018-01-20,08:00:00,272.38,4.5757900000000005,100621.0,0.15
464,2018-01-20,09:00:00,272.23,5.38796,100613.0,0.15
465,2018-01-20,10:00:00,272.17,5.49965,100584.0,0.15
466,2018-01-20,11:00:00,271.86,6.243580000000001,100558.0,0.15
467,2018-01-20,12:00:00,271.67,5.6761,100548.0,0.15
468,2018-01-20,13:00:00,271.43,5.74656,100549.0,0.15
469,2018-01-20,14:00:00,270.83,6.10679,100562.0,0.15
470,2018-01-20,15:00:00,269.95,5.95622,100593.0,0.15
471,2018-01-20,16:00:00,268.76,6.1866699999999994,100624.0,0.15
472,2018-01-20,17:00:00,267.52,5.97599,100668.0,0.15
473,2018-01-20,18:00:00,266.59,6.081119999999999,100697.0,0.15
474,2018-01-20,19:00:00,265.81,6.53189,100714.0,0.15
475,2018-01-20,20:00:00,265.38,6.70051,100732.0,0.15
476,2018-01-20,21:00:00,265.33,6.3935699999999995,100742.0,0.15
477,2018-01-20,22:00:00,265.26,6.45102,100760.0,0.15
478,2018-01-20,23:00:00,264.85,5.72664,100798.0,0.15
479,2018-01-20,00:00:00,264.46,6.028490000000001,100851.0,0.15
480,2018-01-21,01:00:00,263.93,5.66409,100905.0,0.15
481,2018-01-21,02:00:00,263.49,5.36872,100949.0,0.15
482,2018-01-21,03:00:00,262.9,5.17544,100988.0,0.15
483,2018-01-21,04:00:00,262.46,4.73275,101025.0,0.15
484,2018-01-21,05:00:00,262.12,4.84152,101053.0,0.15
485,2018-01-21,06:00:00,261.94,4.8971800000000005,101084.0,0.15
486,2018-01-21,07:00:00,261.81,4.77865,101110.0,0.15
487,2018-01-21,08:00:00,261.91,4.19433,101147.0,0.15
488,2018-01-21,09:00:00,262.15,3.4542300000000004,101172.0,0.15
489,2018-01-21,10:00:00,262.9,4.23747,101193.0,0.15
490,2018-01-21,11:00:00,264.11,3.20706,101197.0,0.15
491,2018-01-21,12:00:00,265.37,4.16491,101198.0,0.15
492,2018-01-21,13:00:00,266.64,4.374230000000001,101202.0,0.15
493,2018-01-21,14:00:00,267.29,4.14559,101225.0,0.15
494,2018-01-21,15:00:00,267.44,4.39693,101271.0,0.15
495,2018-01-21,16:00:00,267.31,3.54475,101302.0,0.15
496,2018-01-21,17:00:00,266.89,4.07461,101338.0,0.15
497,2018-01-21,18:00:00,266.59,4.15554,101370.0,0.15
498,2018-01-21,19:00:00,266.32,3.9932300000000005,101406.0,0.15
499,2018-01-21,20:00:00,266.25,3.4046199999999995,101431.0,0.15
500,2018-01-21,21:00:00,266.16,3.6032800000000003,101431.0,0.15
501,2018-01-21,22:00:00,266.15,4.2589,101435.0,0.15
502,2018-01-21,23:00:00,266.18,3.8772800000000003,101453.0,0.15
503,2018-01-21,00:00:00,266.11,3.738714,101476.0,0.15
504,2018-01-22,01:00:00,266.08,3.5525900000000004,101505.0,0.15
505,2018-01-22,02:00:00,266.01,3.96861,101533.0,0.15
506,2018-01-22,03:00:00,265.99,4.32496,101571.0,0.15
507,2018-01-22,04:00:00,265.87,3.8485300000000002,101595.0,0.15
508,2018-01-22,05:00:00,265.59,4.27862,101601.0,0.15
509,2018-01-22,06:00:00,265.38,4.91487,101605.0,0.15
510,2018-01-22,07:00:00,265.26,5.03223,101618.0,0.15
511,2018-01-22,08:00:00,265.19,4.28899,101639.0,0.15
512,2018-01-22,09:00:00,264.99,4.70158,101632.0,0.15
513,2018-01-22,10:00:00,265.2,4.67252,101623.0,0.15
514,2018-01-22,11:00:00,265.65,4.97254,101632.0,0.15
515,2018-01-22,12:00:00,266.21,4.72271,101638.0,0.15
516,2018-01-22,13:00:00,266.78,5.09578,101638.0,0.15
517,2018-01-22,14:00:00,266.98,5.3102800000000006,101637.0,0.15
518,2018-01-22,15:00:00,266.82,5.71955,101667.0,0.15
519,2018-01-22,16:00:00,266.27,5.2363,101707.0,0.15
520,2018-01-22,17:00:00,265.18,5.15074,101733.0,0.15
521,2018-01-22,18:00:00,264.36,5.4642599999999995,101749.0,0.15
522,2018-01-22,19:00:00,263.81,4.5136,101761.0,0.15
523,2018-01-22,20:00:00,263.39,4.47725,101772.0,0.15
524,2018-01-22,21:00:00,263.02,4.89154,101758.0,0.15
525,2018-01-22,22:00:00,262.54,5.447019999999999,101733.0,0.15
526,2018-01-22,23:00:00,262.14,4.6777,101703.0,0.15
527,2018-01-22,00:00:00,261.75,5.38508,101689.0,0.15
528,2018-01-23,01:00:00,261.5,4.90764,101694.0,0.15
529,2018-01-23,02:00:00,261.23,5.25047,101690.0,0.15
530,2018-01-23,03:00:00,261.04,4.55905,101670.0,0.15
531,2018-01-23,04:00:00,260.92,5.10269,101632.0,0.15
532,2018-01-23,05:00:00,260.83,4.521730000000001,101598.0,0.15
533,2018-01-23,06:00:00,260.66,4.41517,101577.0,0.15
534,2018-01-23,07:00:00,260.47,4.42133,101543.0,0.15
535,2018-01-23,08:00:00,260.34,4.09474,101505.0,0.15
536,2018-01-23,09:00:00,260.34,4.360130000000001,101468.0,0.15
537,2018-01-23,10:00:00,260.75,4.42619,101438.0,0.15
538,2018-01-23,11:00:00,261.5,3.7889,101444.0,0.15
539,2018-01-23,12:00:00,262.28,3.9396199999999997,101463.0,0.15
540,2018-01-23,13:00:00,262.79,4.07249,101439.0,0.15
541,2018-01-23,14:00:00,263.19,4.32399,101432.0,0.15
542,2018-01-23,15:00:00,263.04,5.53823,101412.0,0.15
543,2018-01-23,16:00:00,262.61,5.03978,101414.0,0.15
544,2018-01-23,17:00:00,261.86,5.222659999999999,101405.0,0.15
545,2018-01-23,18:00:00,261.34,5.12668,101398.0,0.15
546,2018-01-23,19:00:00,260.97,5.7022,101416.0,0.15
547,2018-01-23,20:00:00,260.58,4.93361,101426.0,0.15
548,2018-01-23,21:00:00,260.3,5.570180000000001,101436.0,0.15
549,2018-01-23,22:00:00,260.11,5.63049,101435.0,0.15
550,2018-01-23,23:00:00,260.09,5.12206,101460.0,0.15
551,2018-01-23,00:00:00,260.2,4.8433,101474.0,0.15
552,2018-01-24,01:00:00,260.16,5.42389,101476.0,0.15
553,2018-01-24,02:00:00,260.28,5.30506,101485.0,0.15
554,2018-01-24,03:00:00,260.31,4.7819400000000005,101470.0,0.15
555,2018-01-24,04:00:00,260.45,5.46552,101448.0,0.15
556,2018-01-24,05:00:00,260.58,5.24677,101434.0,0.15
557,2018-01-24,06:00:00,260.68,5.147869999999999,101428.0,0.15
558,2018-01-24,07:00:00,260.84,5.81975,101430.0,0.15
559,2018-01-24,08:00:00,261.01,5.19119,101419.0,0.15
560,2018-01-24,09:00:00,261.43,5.30371,101412.0,0.15
561,2018-01-24,10:00:00,262.32,6.39769,101422.0,0.15
562,2018-01-24,11:00:00,263.49,6.456259999999999,101428.0,0.15
563,2018-01-24,12:00:00,264.72,6.37559,101435.0,0.15
564,2018-01-24,13:00:00,265.67,6.48908,101446.0,0.15
565,2018-01-24,14:00:00,266.27,6.31356,101460.0,0.15
566,2018-01-24,15:00:00,266.45,6.834060000000001,101487.0,0.15
567,2018-01-24,16:00:00,266.2,7.16105,101495.0,0.15
568,2018-01-24,17:00:00,265.58,7.079089999999999,101494.0,0.15
569,2018-01-24,18:00:00,265.16,6.722569999999999,101494.0,0.15
570,2018-01-24,19:00:00,264.83,7.42848,101492.0,0.15
571,2018-01-24,20:00:00,264.74,7.312289999999999,101510.0,0.15
572,2018-01-24,21:00:00,264.75,6.793089999999999,101513.0,0.15
573,2018-01-24,22:00:00,264.75,7.0677,101525.0,0.15
574,2018-01-24,23:00:00,264.39,7.0887199999999995,101524.0,0.15
575,2018-01-24,00:00:00,264.54,7.54495,101514.0,0.15
576,2018-01-25,01:00:00,264.63,7.50357,101503.0,0.15
577,2018-01-25,02:00:00,264.78,7.0467699999999995,101489.0,0.15
578,2018-01-25,03:00:00,264.53,7.64518,101488.0,0.15
579,2018-01-25,04:00:00,264.26,7.299910000000001,101497.0,0.15
580,2018-01-25,05:00:00,264.01,6.941669999999999,101523.0,0.15
581,2018-01-25,06:00:00,263.8,7.33383,101536.0,0.15
582,2018-01-25,07:00:00,263.6,7.321960000000001,101542.0,0.15
583,2018-01-25,08:00:00,263.35,7.20937,101553.0,0.15
584,2018-01-25,09:00:00,263.42,6.67962,101578.0,0.15
585,2018-01-25,10:00:00,263.79,7.319380000000001,101608.0,0.15
586,2018-01-25,11:00:00,264.45,7.419639999999999,101621.0,0.15
587,2018-01-25,12:00:00,265.24,7.240819999999999,101626.0,0.15
588,2018-01-25,13:00:00,266.18,7.41665,101634.0,0.15
589,2018-01-25,14:00:00,266.4,7.046410000000001,101660.0,0.15
590,2018-01-25,15:00:00,266.35,7.28412,101717.0,0.15
591,2018-01-25,16:00:00,265.98,6.53015,101776.0,0.15
592,2018-01-25,17:00:00,265.49,6.68881,101840.0,0.15
593,2018-01-25,18:00:00,264.98,6.68685,101895.0,0.15
594,2018-01-25,19:00:00,264.61,6.7769699999999995,101947.0,0.15
595,2018-01-25,20:00:00,264.4,6.10807,102011.0,0.15
596,2018-01-25,21:00:00,264.2,6.055280000000001,102028.0,0.15
597,2018-01-25,22:00:00,263.86,6.55813,102051.0,0.15
598,2018-01-25,23:00:00,263.41,5.92395,102084.0,0.15
599,2018-01-25,00:00:00,262.79,6.369330000000001,102115.0,0.15
600,2018-01-26,01:00:00,261.72,6.20648,102144.0,0.15
601,2018-01-26,02:00:00,260.8,6.03552,102183.0,0.15
602,2018-01-26,03:00:00,260.02,5.67071,102244.0,0.15
603,2018-01-26,04:00:00,259.32,6.18508,102301.0,0.15
604,2018-01-26,05:00:00,258.66,5.5048699999999995,102357.0,0.15
605,2018-01-26,06:00:00,258.03,6.10687,102401.0,0.15
606,2018-01-26,07:00:00,257.48,5.93898,102440.0,0.15
607,2018-01-26,08:00:00,256.92,5.0687,102481.0,0.15
608,2018-01-26,09:00:00,256.68,4.97401,102516.0,0.15
609,2018-01-26,10:00:00,256.88,5.31008,102547.0,0.15
610,2018-01-26,11:00:00,257.47,5.10433,102576.0,0.15
611,2018-01-26,12:00:00,258.23,4.79968,102599.0,0.15
612,2018-01-26,13:00:00,258.86,4.72044,102619.0,0.15
613,2018-01-26,14:00:00,259.11,4.72645,102627.0,0.15
614,2018-01-26,15:00:00,258.94,5.49364,102665.0,0.15
615,2018-01-26,16:00:00,258.43,4.74282,102667.0,0.15
616,2018-01-26,17:00:00,257.7,5.026730000000001,102678.0,0.15
617,2018-01-26,18:00:00,257.12,4.32521,102689.0,0.15
618,2018-01-26,19:00:00,256.74,4.63574,102681.0,0.15
619,2018-01-26,20:00:00,256.47,4.40537,102670.0,0.15
620,2018-01-26,21:00:00,256.34,4.11795,102652.0,0.15
621,2018-01-26,22:00:00,256.13,3.99644,102660.0,0.15
622,2018-01-26,23:00:00,256.05,3.9763260000000002,102652.0,0.15
623,2018-01-26,00:00:00,256.33,3.228885,102593.0,0.15
624,2018-01-27,01:00:00,256.18,3.75914,102582.0,0.15
625,2018-01-27,02:00:00,255.99,4.3713,102534.0,0.15
626,2018-01-27,03:00:00,255.79,3.9597599999999997,102478.0,0.15
627,2018-01-27,04:00:00,256.12,4.16224,102391.0,0.15
628,2018-01-27,05:00:00,256.38,4.27024,102262.0,0.15
629,2018-01-27,06:00:00,256.98,4.30103,102156.0,0.15
630,2018-01-27,07:00:00,257.5,4.16411,102044.0,0.15
631,2018-01-27,08:00:00,258.01,4.51854,101909.0,0.15
632,2018-01-27,09:00:00,258.66,4.8579,101711.0,0.15
633,2018-01-27,10:00:00,259.94,5.45765,101542.0,0.15
634,2018-01-27,11:00:00,261.52,6.20929,101383.0,0.15
635,2018-01-27,12:00:00,263.07,5.79362,101230.0,0.15
636,2018-01-27,13:00:00,264.38,6.0296199999999995,101063.0,0.15
637,2018-01-27,14:00:00,265.24,7.075069999999999,100913.0,0.15
638,2018-01-27,15:00:00,265.81,7.82365,100647.0,0.15
639,2018-01-27,16:00:00,266.3,8.65782,100389.0,0.15
640,2018-01-27,17:00:00,266.74,8.7788,100175.0,0.15
641,2018-01-27,18:00:00,266.89,10.78502,99896.9,0.15
642,2018-01-27,19:00:00,266.68,11.92534,99598.7,0.15
643,2018-01-27,20:00:00,266.71,12.16492,99345.5,0.15
644,2018-01-27,21:00:00,267.17,12.2265,99153.4,0.15
645,2018-01-27,22:00:00,267.97,12.40243,99059.6,0.15
646,2018-01-27,23:00:00,268.6,11.77062,98994.9,0.15
647,2018-01-27,00:00:00,269.04,12.145610000000001,98943.1,0.15
648,2018-01-28,01:00:00,269.18,10.389330000000001,98874.4,0.15
649,2018-01-28,02:00:00,269.45,10.8078,98838.6,0.15
650,2018-01-28,03:00:00,269.43,10.06811,98819.7,0.15
651,2018-01-28,04:00:00,269.9,9.57306,98796.0,0.15
652,2018-01-28,05:00:00,270.72,8.97208,98747.0,0.15
653,2018-01-28,06:00:00,270.96,8.82245,98685.7,0.15
654,2018-01-28,07:00:00,271.24,8.279060000000001,98625.2,0.15
655,2018-01-28,08:00:00,272.07,9.82483,98589.5,0.15
656,2018-01-28,09:00:00,272.69,9.50435,98600.8,0.15
657,2018-01-28,10:00:00,272.75,9.8703,98606.1,0.15
658,2018-01-28,11:00:00,272.64,9.25721,98578.1,0.15
659,2018-01-28,12:00:00,272.92,10.208260000000001,98517.1,0.15
660,2018-01-28,13:00:00,273.29,10.297239999999999,98475.2,0.15
661,2018-01-28,14:00:00,273.07,9.84549,98475.4,0.15
662,2018-01-28,15:00:00,272.51,10.65889,98498.2,0.15
663,2018-01-28,16:00:00,271.98,10.30821,98472.6,0.15
664,2018-01-28,17:00:00,271.45,10.09945,98452.9,0.15
665,2018-01-28,18:00:00,271.26,10.51768,98435.9,0.15
666,2018-01-28,19:00:00,271.12,9.623439999999999,98413.2,0.15
667,2018-01-28,20:00:00,271.1,10.04166,98367.4,0.15
668,2018-01-28,21:00:00,271.04,9.37164,98321.1,0.15
669,2018-01-28,22:00:00,271.12,9.05863,98297.2,0.15
670,2018-01-28,23:00:00,271.16,8.86553,98285.9,0.15
671,2018-01-28,00:00:00,271.14,9.00393,98270.0,0.15
672,2018-01-29,01:00:00,271.02,7.50795,98241.1,0.15
673,2018-01-29,02:00:00,270.96,7.44825,98197.4,0.15
674,2018-01-29,03:00:00,271.01,8.615219999999999,98161.5,0.15
675,2018-01-29,04:00:00,270.86,8.45908,98139.1,0.15
676,2018-01-29,05:00:00,270.32,8.451319999999999,98103.8,0.15
677,2018-01-29,06:00:00,269.43,7.846089999999999,98051.4,0.15
678,2018-01-29,07:00:00,269.14,6.87052,97965.0,0.15
679,2018-01-29,08:00:00,269.51,7.69413,97859.1,0.15
680,2018-01-29,09:00:00,270.15,7.444039999999999,97776.3,0.15
681,2018-01-29,10:00:00,270.68,7.092219999999999,97690.8,0.15
682,2018-01-29,11:00:00,271.02,8.1734,97558.5,0.15
683,2018-01-29,12:00:00,271.49,9.48893,97420.7,0.15
684,2018-01-29,13:00:00,272.24,10.14429,97285.7,0.15
685,2018-01-29,14:00:00,272.67,9.99078,97164.3,0.15
686,2018-01-29,15:00:00,272.63,9.94051,97041.6,0.15
687,2018-01-29,16:00:00,272.39,8.98227,96928.1,0.15
688,2018-01-29,17:00:00,272.04,8.572280000000001,96842.9,0.15
689,2018-01-29,18:00:00,271.86,8.58058,96781.9,0.15
690,2018-01-29,19:00:00,271.86,8.04153,96693.8,0.15
691,2018-01-29,20:00:00,272.02,7.653810000000001,96623.7,0.15
692,2018-01-29,21:00:00,272.14,7.724819999999999,96587.1,0.15
693,2018-01-29,22:00:00,272.29,7.92851,96595.5,0.15
694,2018-01-29,23:00:00,272.15,8.95524,96645.8,0.15
695,2018-01-29,00:00:00,271.19,10.02496,96745.8,0.15
696,2018-01-30,01:00:00,269.93,10.59168,96867.6,0.15
697,2018-01-30,02:00:00,268.85,10.67106,96991.9,0.15
698,2018-01-30,03:00:00,268.11,9.93661,97128.6,0.15
699,2018-01-30,04:00:00,267.6,9.06443,97256.6,0.15
700,2018-01-30,05:00:00,267.16,8.3444,97364.8,0.15
701,2018-01-30,06:00:00,266.72,8.406189999999999,97458.7,0.15
702,2018-01-30,07:00:00,266.16,7.28142,97538.6,0.15
703,2018-01-30,08:00:00,265.69,6.80492,97618.7,0.15
704,2018-01-30,09:00:00,265.55,6.78719,97688.9,0.15
705,2018-01-30,10:00:00,265.92,6.3515,97759.5,0.15
706,2018-01-30,11:00:00,266.55,5.78565,97825.7,0.15
707,2018-01-30,12:00:00,266.79,5.62861,97896.5,0.15
708,2018-01-30,13:00:00,266.7,5.305280000000001,97973.7,0.15
709,2018-01-30,14:00:00,266.38,5.60705,98055.7,0.15
710,2018-01-30,15:00:00,265.86,5.12994,98162.0,0.15
711,2018-01-30,16:00:00,265.15,5.6750300000000005,98258.1,0.15
712,2018-01-30,17:00:00,264.69,5.64919,98369.3,0.15
713,2018-01-30,18:00:00,264.61,5.52169,98484.2,0.15
714,2018-01-30,19:00:00,264.78,4.97309,98589.4,0.15
715,2018-01-30,20:00:00,264.87,4.8383400000000005,98678.3,0.15
716,2018-01-30,21:00:00,264.79,5.12955,98748.8,0.15
717,2018-01-30,22:00:00,263.91,4.7988,98815.8,0.15
718,2018-01-30,23:00:00,263.09,4.97631,98876.8,0.15
719,2018-01-30,00:00:00,262.2,5.05346,98931.1,0.15
720,2018-01-31,01:00:00,261.34,4.20339,98974.3,0.15
721,2018-01-31,02:00:00,260.56,4.75076,98997.6,0.15
722,2018-01-31,03:00:00,259.91,5.12975,99037.0,0.15
723,2018-01-31,04:00:00,259.42,4.5036,99082.3,0.15
724,2018-01-31,05:00:00,259.02,4.78606,99132.9,0.15
725,2018-01-31,06:00:00,258.62,4.9116599999999995,99183.2,0.15
726,2018-01-31,07:00:00,258.42,5.42737,99219.5,0.15
727,2018-01-31,08:00:00,258.29,5.088419999999999,99246.0,0.15
728,2018-01-31,09:00:00,258.37,5.66245,99247.8,0.15
729,2018-01-31,10:00:00,258.84,5.5567,99236.3,0.15
730,2018-01-31,11:00:00,259.73,5.809159999999999,99219.1,0.15
731,2018-01-31,12:00:00,261.0,5.95798,99214.3,0.15
732,2018-01-31,13:00:00,262.21,6.603269999999999,99212.9,0.15
733,2018-01-31,14:00:00,263.14,6.39722,99202.1,0.15
734,2018-01-31,15:00:00,263.71,6.80082,99189.6,0.15
735,2018-01-31,16:00:00,264.18,7.0724,99186.7,0.15
736,2018-01-31,17:00:00,264.62,6.813289999999999,99200.3,0.15
737,2018-01-31,18:00:00,265.32,7.16297,99225.8,0.15
738,2018-01-31,19:00:00,266.32,7.47576,99257.4,0.15
739,2018-01-31,20:00:00,266.84,8.27241,99290.5,0.15
740,2018-01-31,21:00:00,267.05,8.80488,99322.3,0.15
741,2018-01-31,22:00:00,267.02,8.06462,99342.4,0.15
742,2018-01-31,23:00:00,266.85,7.775760000000001,99369.9,0.15
743,2018-01-31,00:00:00,266.57,8.061810000000001,99407.6,0.15
744,2018-02-01,01:00:00,265.53,7.118989999999999,99453.4,0.15
745,2018-02-01,02:00:00,264.55,7.393739999999999,99494.6,0.15
746,2018-02-01,03:00:00,263.86,6.694369999999999,99532.3,0.15
747,2018-02-01,04:00:00,263.58,7.46962,99561.0,0.15
748,2018-02-01,05:00:00,263.54,7.610110000000001,99564.1,0.15
749,2018-02-01,06:00:00,263.5,7.260339999999999,99554.5,0.15
750,2018-02-01,07:00:00,263.6,7.30129,99548.6,0.15
751,2018-02-01,08:00:00,263.83,6.982239999999999,99539.3,0.15
752,2018-02-01,09:00:00,264.16,7.22692,99521.8,0.15
753,2018-02-01,10:00:00,265.52,7.41603,99497.9,0.15
754,2018-02-01,11:00:00,267.04,7.81915,99477.7,0.15
755,2018-02-01,12:00:00,268.24,8.66517,99461.5,0.15
756,2018-02-01,13:00:00,269.23,10.58902,99465.1,0.15
757,2018-02-01,14:00:00,269.77,10.34261,99496.9,0.15
758,2018-02-01,15:00:00,270.19,9.000110000000001,99540.2,0.15
759,2018-02-01,16:00:00,270.23,7.3243,99577.9,0.15
760,2018-02-01,17:00:00,269.82,7.153760000000001,99602.1,0.15
761,2018-02-01,18:00:00,269.33,7.00172,99605.1,0.15
762,2018-02-01,19:00:00,268.54,7.45608,99590.2,0.15
763,2018-02-01,20:00:00,267.66,8.29974,99575.4,0.15
764,2018-02-01,21:00:00,267.14,8.296389999999999,99566.6,0.15
765,2018-02-01,22:00:00,268.05,8.63593,99550.3,0.15
766,2018-02-01,23:00:00,268.8,9.538110000000001,99521.2,0.15
767,2018-02-01,00:00:00,269.46,9.9841,99499.8,0.15
768,2018-02-02,01:00:00,270.02,10.30345,99480.3,0.15
769,2018-02-02,02:00:00,270.5,11.32281,99482.2,0.15
770,2018-02-02,03:00:00,270.93,11.10074,99529.6,0.15
771,2018-02-02,04:00:00,271.42,11.75206,99613.4,0.15
772,2018-02-02,05:00:00,271.65,11.49029,99713.0,0.15
773,2018-02-02,06:00:00,271.73,9.95844,99826.8,0.15
774,2018-02-02,07:00:00,271.68,9.34755,99924.5,0.15
775,2018-02-02,08:00:00,271.49,8.19618,99983.0,0.15
776,2018-02-02,09:00:00,271.38,6.868810000000001,100010.0,0.15
777,2018-02-02,10:00:00,271.35,7.2715,100033.0,0.15
778,2018-02-02,11:00:00,271.4,8.69454,100054.0,0.15
779,2018-02-02,12:00:00,271.28,9.175889999999999,100068.0,0.15
780,2018-02-02,13:00:00,271.35,8.283999999999999,100060.0,0.15
781,2018-02-02,14:00:00,271.51,7.12553,100023.0,0.15
782,2018-02-02,15:00:00,270.83,6.54683,99952.7,0.15
783,2018-02-02,16:00:00,269.99,7.22312,99867.8,0.15
784,2018-02-02,17:00:00,269.35,7.051939999999999,99791.9,0.15
785,2018-02-02,18:00:00,269.17,7.56031,99696.1,0.15
786,2018-02-02,19:00:00,269.4,8.83332,99552.5,0.15
787,2018-02-02,20:00:00,269.81,9.26775,99394.4,0.15
788,2018-02-02,21:00:00,270.38,10.104989999999999,99226.8,0.15
789,2018-02-02,22:00:00,270.81,10.78764,99018.5,0.15
790,2018-02-02,23:00:00,271.19,11.74498,98776.5,0.15
791,2018-02-02,00:00:00,271.81,12.2008,98631.1,0.15
792,2018-02-03,01:00:00,272.6,11.33545,98578.2,0.15
793,2018-02-03,02:00:00,273.32,11.34149,98567.9,0.15
794,2018-02-03,03:00:00,273.64,10.3172,98572.5,0.15
795,2018-02-03,04:00:00,273.64,9.78716,98623.2,0.15
796,2018-02-03,05:00:00,273.67,8.57388,98698.9,0.15
797,2018-02-03,06:00:00,272.97,10.7187,98791.6,0.15
798,2018-02-03,07:00:00,271.92,9.931460000000001,98808.1,0.15
799,2018-02-03,08:00:00,270.61,10.2511,98862.7,0.15
